incident_date,city,state,description,plan,citation
7/14/2014,iowa city,ia,Worker killed in fall from elevated scaffold platform.,unknown,unknown
7/14/2014,tampa,fl,Worker killed in fall from catwalk.,unknown,unknown
7/14/2014,kansas city,ks,Worker suffocated after falling into open-top rail car full of grain.,unknown,unknown
7/13/2014,san juan,pr,One worker killed and three hospitalized after explosion. ,unknown,unknown
7/12/2014,elizabeth,nj,Worker crushed by vehicle when floor jack gave way.,unknown,unknown
7/11/2014,denver city,tx,Worker struck and killed by exploding tire.,unknown,unknown
7/11/2014,yucaipa,ca,Worker died from heat stress while performing asbestos remediation.,unknown,unknown
7/11/2014,north plainfield,nj,Company owner killed in fall from ladder. ,unknown,unknown
7/11/2014,mesa,az,Worker struck and killed by forklift attachment.,unknown,unknown
7/10/2014,palm desert,ca,Worker killed after falling and hitting head on floor.,unknown,unknown
7/10/2014,cincinnati,oh,Worker painting residential structure killed in fall from scaffold.,unknown,unknown
7/10/2014,haltom city,tx,Worker performing demolition crushed by falling debris.,unknown,unknown
7/10/2014,black oak,ar,Worker died from fall inside grain storage bin. ,unknown,unknown
7/10/2014,benton,il,Worker struck and killed by falling tree.,unknown,unknown
7/10/2014,kremlin,ok,Worker struck and killed by suspended pipe. ,unknown,unknown
7/9/2014,marietta,ga,Worker crushed when forklift overturned.,unknown,unknown
7/9/2014,convent,la,Worker struck and killed by exploding tractor tire.,unknown,unknown
7/9/2014,pasadena,ca,Worker killed in fall through floor opening.,unknown,unknown
7/8/2014,point of rocks,md,Worker crushed between metal coils while loading them on rack.,unknown,unknown
7/8/2014,mcintosh,al,Worker killed in fall from ladder.,unknown,unknown
7/8/2014,ethel,ms,Worker electrocuted after contacting energized power line.,unknown,unknown
7/7/2014,longwood,fl,Worker drowned when lawn mower flipped over into pond.,unknown,unknown
7/7/2014,aurora,il,Worker electrocuted after contacting an electrical service drop.,unknown,unknown
7/7/2014,nolensville,tn,Worker struck and killed by falling tree.  ,unknown,unknown
7/7/2014,duvall,wa,Worker caught and crushed by auger.,unknown,unknown
7/6/2014,newport beach,ca,Worker drowned during rescue attempt.,unknown,unknown
7/6/2014,augusta,ga,Worker killed in fall from ladder. ,unknown,unknown
7/6/2014,seattle,wa,Worker died from injuries suffered during altercation with coworker.,unknown,unknown
7/5/2014,woodland,ga,Worker killed when vehicle ran off roadway.,unknown,unknown
7/3/2014,state college,pa,Worker on ladder electrocuted after contacting power lines.,unknown,unknown
7/3/2014,phoenix,az,Worker struck and killed by steel pole that rolled off truck.,unknown,unknown
7/3/2014,sarasota,fl,Worker killed in fall from truck tailgate.,unknown,unknown
7/3/2014,cynthiana,ky,Worker struck and killed by a falling boom winch cable. ,unknown,unknown
7/3/2014,san angelo,tx,Worker killed in fall from derrick platform.,unknown,unknown
7/3/2014,humble,tx,Worker acting as spotter struck and killed by tractor trailer.,unknown,unknown
7/3/2014,brooklyn,ny,Worker struck and killed by bus.,unknown,unknown
7/2/2014,gamerco,nm,Worker struck and killed by forklift.,unknown,unknown
7/2/2014,mount joy,pa,Establishment owner electrocuted by conveyer.,unknown,unknown
7/2/2014,memphis,tn,Worker crushed under an aircraft freight loader. ,unknown,unknown
7/2/2014,marion,in,One worker killed and five hospitalized in automotive plant exlposion.,unknown,unknown
7/2/2014,morristown,tn,Worker electrocuted when the boom of truck contacted a power line.,unknown,unknown
7/2/2014,monahans,tx,Worker killed in vehicle collision.,unknown,unknown
7/2/2014,baltimore,md,Worker killed in fall from extension ladder.,unknown,unknown
7/2/2014,miami,fl,Worker struck and killed by cargo container.,unknown,unknown
7/1/2014,kexington,ky,Worker killed in fall from roof.,unknown,unknown
7/1/2014,st. joseph,mn,Worker struck and killed by vehicle.,unknown,unknown
7/1/2014,mcarthur,oh,Landscape worker struck and killed by car.,unknown,unknown
6/30/2014,little rock,ar,Worker killed in fall from scaffold.,unknown,unknown
6/30/2014,cedar rapids,ia,Worker struck and killed by collapsing wall.,unknown,unknown
6/30/2014,eau claire,wi,Worker killed in fall.,unknown,unknown
6/30/2014,oswego,ny,Worker struck and killed by falling aluminum blocks.,unknown,unknown
6/30/2014,detroit,mi,Landscape worker died from heat stress.,unknown,unknown
6/30/2014,bloomsburg,pa,Worker killed in motor vehicle collision.,unknown,unknown
6/30/2014,corbin,ky,Worker struck and killed by wrench while dismantling  locomotive engine. ,unknown,unknown
6/28/2014,midland,tx,Worker electrocuted while repairing mud agitator.,unknown,unknown
6/28/2014,sutton,wv,Worker electrocuted by electrical panel.,unknown,unknown
6/27/2014,minneapolis,mn,Worker struck and killed by pallet of plywood.,unknown,unknown
6/27/2014,wyoming,mi,Worker crushed inside plastic injection mold press.,unknown,unknown
6/27/2014,hallandale beach,fl,Worker died after falling into exaction hole.,unknown,unknown
6/27/2014,williams,or,Worker struck and killed by tractor.,unknown,unknown
6/26/2014,malta,ny,Worker crushed by air handling unit.,unknown,unknown
6/26/2014,heyworth,il,Worker killed when tractor rolled over. ,unknown,unknown
6/25/2014,sacramento,ca,Worker killed during robbery.,unknown,unknown
6/25/2014,joliet,il,Worker killed in vehicle collision.,unknown,unknown
6/25/2014,jacksonville,fl,Worker electrocuted by commercial light fixture.,unknown,unknown
6/25/2014,minnetonka,mn,Worker trimming trees electrocuted after contacting power line.,unknown,unknown
6/25/2014,delta,ut,Worker killed after being pulled into the auger of a feed machine.,unknown,unknown
6/25/2014,irving,tx,Worker struck and killed by falling structure during demolition.,unknown,unknown
6/25/2014,nashville,nc,Agricultural worker struck and killed by bus transporting workers to fields.,unknown,unknown
6/25/2014,san antonio,tx,Worker killed when combustion unit exploded. ,unknown,unknown
6/25/2014,mcgregor,tx,Worker killed in fall from trailer.,unknown,unknown
6/25/2014,louisville,ky,Worker killed in motor vehicle collision.,unknown,unknown
6/24/2014,pekin,il,Two workers cleaning railcar tanker died after being exposed to hazardous atmosphere.,unknown,unknown
6/24/2014,sandersville,ga,Worker drowned when marsh buggy tipped over.,unknown,unknown
6/24/2014,healdsburg,ca,Worker died from heat stress.  ,unknown,unknown
6/24/2014,brandon,ms,Worker electrocuted.,unknown,unknown
6/24/2014,littleton,co,Worker killed in tractor rollover. ,unknown,unknown
6/24/2014,birmingham,al,Worker struck and killed by railcar.,unknown,unknown
6/23/2014,bolingbrook,il,Worker struck and killed by dump truck. ,unknown,unknown
6/23/2014,troy,mi,Worker on ladder electrocuted by power lines.,unknown,unknown
6/23/2014,horizon city,tx,Worker struck and killed by forklift.,unknown,unknown
6/23/2014,tacoma,wa,Worker killed when forklift tipped over.,unknown,unknown
6/23/2014,marianna,fl,Woker killed in fall through roof.,unknown,unknown
6/23/2014,claysburg,pa,Worker killed when utility task vehicle overturned. ,unknown,unknown
6/23/2014,davie,fl,Worker died after being pulled through wood chipper machine.,unknown,unknown
6/23/2014,deford,mi,Worker struck and killed by tire and rim.,unknown,unknown
6/22/2014,george west,tx,Worker killed in vehicle collision.,unknown,unknown
6/21/2014,phoenix,az,Worker crushed under granite slabs that were pushed over by forklift.,unknown,unknown
6/21/2014,maspeth,ny,Worker crushed between parked and moving vehicles.,unknown,unknown
6/21/2014,litchfield,mn,Worker killed in fall from barn under construction.,unknown,unknown
6/20/2014,van,tx,Mechanic died after being run over by tractor.,unknown,unknown
6/20/2014,merrick,ny,Worker crushed between sanitation vhehicles.,unknown,unknown
6/20/2014,des moines,ia,Worker repairing a forklift was crushed and killed when the slid out.,unknown,unknown
6/20/2014,richland center,wi,Worker killed when masonry block fell from crane.,unknown,unknown
6/20/2014,cherry hill,nj,Worker crushed by falling roof and cinder blocks.,unknown,unknown
6/19/2014,oakland,ca,Worker struck and killed by falling compressor.,unknown,unknown
6/19/2014,el paso,tx,Worker died after falling from aerial lift. ,unknown,unknown
6/19/2014,junction city,or,Worker struck and killed by falling tree.,unknown,unknown
6/19/2014,la ruston,la,Twoworkers killed in oil and gas well explosion.,unknown,unknown
6/19/2014,farmington,nm,Worker killed when bailing equipment rolled over.,unknown,unknown
6/19/2014,island,ky,Worker killed after becoming caught in auger.,unknown,unknown
6/19/2014,byers,co,Two painters died in fall from aerial lift.,unknown,unknown
6/18/2014,tenino,wa,One worker killed and two hospitalized after fireworks explosion.,unknown,unknown
6/18/2014,flagstaff,az,Worker killed in fall from scaffold.,unknown,unknown
6/18/2014,new hampton,ny,Worker died after being pinned under truck.,unknown,unknown
6/18/2014,medon,tn,Worker killed in fall from bucket lift.,unknown,unknown
6/18/2014,san antonio,tx,Worker struck and killed by motor vehicle.,unknown,unknown
6/17/2014,shelby,ne,Worker struck and killed by front end loader.,unknown,unknown
6/17/2014,frankfort,il,Worker killed when mower overturned.  ,unknown,unknown
6/17/2014,sapphire,nc,Worker killed in fall from ladder.,unknown,unknown
6/17/2014,san angelo,tx,Worker died after falling from tower. ,unknown,unknown
6/17/2014,maspeth,ny,Worker struck and killed by forklift counterbalance.,unknown,unknown
6/17/2014,delta,mo,Summer intern crushed by crane.,unknown,unknown
6/17/2014,orlando,fl,Worker killed in fall from roof.,unknown,unknown
6/17/2014,columbus,oh,Worker repairing truck killed when transmission fell on him.,unknown,unknown
6/16/2014,battle mountain,nv,Worker killed in fall from scaffold.  ,unknown,unknown
6/16/2014,wilton,nd,Worker died after being engulfed by corn in grain bin.,unknown,unknown
6/16/2014,detroit,mi,Worker electrocuted by transformer.,unknown,unknown
6/16/2014,parkville,mo,Worker electrocuted when his climbing harness contacted power line.,unknown,unknown
6/14/2014,canutillo,tx,Worker asphyxiated after entering an asphalt tank to clean it.,unknown,unknown
6/13/2014,milton,fl,Worker died after being struck by lightning.,unknown,unknown
6/13/2014,suwanee,ga,Worker performing welding work killed in fall through unguarded sky light. ,unknown,unknown
6/13/2014,logan,wv,Worker struck and killed by spring pole while cutting trees.,unknown,unknown
6/13/2014,point mugu,ca,Worker repairing a power line electrocuted after contacting an energized conductor.,unknown,unknown
6/13/2014,whitehall,mi,Worker struck and killed by falling tree.,unknown,unknown
6/13/2014,indianapolis,in,Worker struck and killed while traveling through tunnel on train.,unknown,unknown
6/12/2014,hallandale beach,fl,Worker crushed by crane that fell while traveling over uneven terrain.,unknown,unknown
6/12/2014,huger,sc,Worker fatally crushed between a mold stand and frame.,unknown,unknown
6/11/2014,fairfield,ia,Worker killed in fall down stairs.,unknown,unknown
6/11/2014,jeffersonville,ky,Worker killed in motor vehicle collison.,unknown,unknown
6/11/2014,hereford,az,Worker killed in fall from roof.,unknown,unknown
6/11/2014,madera,ca,Worker struck and killed by motor vehicle.,unknown,unknown
6/11/2014,las vegas,nv,Roof worker killed in fall through unprotected skylight. ,unknown,unknown
6/10/2014,alamosa,co,Worker crushed under a carnival ride trailer when it detached from semi-truck. ,unknown,unknown
6/10/2014,freeport,me,Worker struck and killed by hydraulic lift of a skid-steer.,unknown,unknown
6/10/2014,coal city,il,Worker struck and killed by the flywheel cover of a wood chipper.,unknown,unknown
6/10/2014,greeley,co,Worker killed after becoming caught in conveyor belt.,unknown,unknown
6/10/2014,las vegas,nv,Worker killed in fall through window after being struck by cart.,unknown,unknown
6/10/2014,mint hill,nc,Worker died after being pinned against trench wall by excavator.  ,unknown,unknown
6/10/2014,houston,tx,Worker restocking an automotive part was killed in fall from a mobile work platform.,unknown,unknown
6/10/2014,weston,fl,Worker performing diving operations drowned in excavation ditch.,unknown,unknown
6/10/2014,san juan,pr,Worker placing metal sheet on roof was electrocuted after contacting power lines.,unknown,unknown
6/10/2014,carbondale,il,Worker killed in motor vehicle collision.,unknown,unknown
6/10/2014,indianola,ms,Worker killed in fall from scissor lift.,unknown,unknown
6/10/2014,belvidere,il,Worker killed after being caught and crushed in automobile  assembly machine.,unknown,unknown
6/9/2014,moab,ut,Worker crushed by garbage truck tailgate.,unknown,unknown
6/9/2014,columbia,sc,Worker killed in fall from ladder.,unknown,unknown
6/9/2014,muscatine,ia,Worker putting air in tire struck and killed when tire ring blew off.,unknown,unknown
6/9/2014,andrews,tx,Worker electrocuted when mast of a water service truck contacted a power line.,unknown,unknown
6/9/2014,meriden,ct,Worker struck and killed by falling tree limb.,unknown,unknown
6/8/2014,cypress,tx,Worker killed in fall from the back of refuse truck.,unknown,unknown
6/7/2014,chicago,il,Worker killed in fall through roof hatch.,unknown,unknown
6/7/2014,summit point,wv,Worker killed in vehicle collsion.,unknown,unknown
6/7/2014,miami beach,fl,Worker electrocuted when aerial lift basket contacted overhead power line.,unknown,unknown
6/6/2014,mantorville,mn,Worker died after being pinned to ground by wing of pickup hay merger.,unknown,unknown
6/6/2014,portland,me,Worker was run over by vehicle while conducting repairs. ,unknown,unknown
6/6/2014,de beque,co,Worker killed in ATV collision.,unknown,unknown
6/6/2014,indianapolis,in,Worker struck and killed by hydraulic lift.,unknown,unknown
6/5/2014,hiram,ga,Worker's crushed between arm and hydraulic lift of a bobcat  ,unknown,unknown
6/5/2014,newark,nj,Worker killed when excavator overturned.,unknown,unknown
6/5/2014,sunnyside,ny,Worker killed in fall down elevator shaft.,unknown,unknown
6/4/2014,vidalia,la,Worker electrocuted after stepping on electrical cable. ,unknown,unknown
6/4/2014,mobile,al,Worker electrocuted while installing electrical box.,unknown,unknown
6/4/2014,hammonton,nj,Worker struck and killed by mixer lid.,unknown,unknown
6/3/2014,great falls,mt,Worker killed after falling into floor level auger.,unknown,unknown
6/3/2014,loch sheldrake,ny,Worker killed when riding mower flipped over.,unknown,unknown
6/3/2014,middletown,oh,Worker struck and killed by moving propeller.,unknown,unknown
6/2/2014,hanford,ca,Steel worker died from heat stress.,unknown,unknown
6/2/2014,salem,sc,Worker killed in fall from ladder.,unknown,unknown
6/2/2014,canton,tx,Worker electrocuted by recirculation pump. ,unknown,unknown
6/2/2014,tampa,fl,Worker electrocuted while working on equipment.,unknown,unknown
6/2/2014,saginaw,mi,Worker crushed by steel.,unknown,unknown
6/2/2014,miami beach,fl,Woker killed in fall from ladder.,unknown,unknown
6/1/2014,manhattan beach,ca,Worker killed in fall from ladder.,unknown,unknown
6/1/2014,cleveland,oh,Worker killed in fall while trying to set glass. ,unknown,unknown
5/31/2014,elk grove,ca,Worker died in fall while pruning a tree.,unknown,unknown
5/30/2014,gainesville,fl,Tree care worker killed in fall from boom bucket.,unknown,unknown
5/30/2014,fife,wa,Worker killed when forklift overturned. ,unknown,unknown
5/30/2014,buringame,ca,Two workers struck and killed by man basket that fell from a crane.,unknown,unknown
5/30/2014,brownfield,tx,Worker died from exposure to hydrocarbons.,unknown,unknown
5/30/2014,dallas,tx,Owner crushed when the truck he was working on slipped off its support.,unknown,unknown
5/30/2014,jacksonville,fl,Worker installing insulation material killed in fall from roof.,unknown,unknown
5/30/2014,windsor,ct,Worker installing a sewer line was crushed by bucket as it was lowered inside trench. ,unknown,unknown
5/30/2014,wichita,ks,Worker crushed between freight elevator and floor. ,unknown,unknown
5/30/2014,maplewood,nj,Worker struck and killed when excavated wall collapsed.,unknown,unknown
5/30/2014,pontotoc,ms,Worker at landfill struck and killed by vehicle.,unknown,unknown
5/29/2014,black creek,wi,Worker died after being pinned under a tractor.,unknown,unknown
5/29/2014,freehold,nj,Worker crushed by falling door of a vacuum storage tank. ,unknown,unknown
5/29/2014,pompano beach,fl,Roof worker struck and killed by lightning.,unknown,unknown
5/29/2014,binghamton,ny,Worker struck and killed by motor vehicle. ,unknown,unknown
5/29/2014,edgefield,sc,Worker struck and killed by forklift.,unknown,unknown
5/28/2014,ashford,wa,Two alpineguides killed in avalanche.,unknown,unknown
5/28/2014,garnavillo,ia,Worker killed after being pinned between a tractor mower and garage door.,unknown,unknown
5/28/2014,philadelphia,pa,Worker performing interior demolition electrocuted after contacting energized conductors.,unknown,unknown
5/28/2014,mattawa,wa,Two workers killed in dump truck collision. ,unknown,unknown
5/28/2014,stockton,ca,Worker killed in motor vehicle collision.,unknown,unknown
5/27/2014,chicago,il,Worker crushed when equipment arm rotated during repairs. ,unknown,unknown
5/27/2014,salisbury,nc,Worker killed after being pulled into commercial roller press.,unknown,unknown
5/27/2014,lakewood,nj,Worker crushed when bulldozer overturned.,unknown,unknown
5/27/2014,gainesville,tx,Two workers killed in a motor vehicle collision.  ,unknown,unknown
5/24/2014,harlingen,tx,Worker killed in  fall from a makeshift wooden platform.,unknown,unknown
5/24/2014,chase,ks,Worker killed in motor vehicle collision.,unknown,unknown
5/23/2014,tacoma,wa,Worker struck and killed by motor vehicle while loading a work truck. ,unknown,unknown
5/23/2014,chicago,il,Worker struck and killed by a load of concrete that fell from the crane he was operating.,unknown,unknown
5/23/2014,muscatine,ia,New worker killed after becoming trapped between steel bar and carriage of pallet machine.,unknown,unknown
5/22/2014,washington,dc,Worker killed when the walls of a foundation excavation collapsed. ,unknown,unknown
5/22/2014,milwaukee,wi,Worker killed after being caught between a material hopper and guardrail.,unknown,unknown
5/22/2014,stillwater,ok,Worke operating a box blade tractor killed in a collision with a semi tractor-trailer.,unknown,unknown
5/22/2014,louisville,ky,Worker killed in fall while transferring packages on to belt loader.,unknown,unknown
5/21/2014,boistfort,wa,Worker struck and killed by skyline carriage as it was being lowered.,unknown,unknown
5/20/2014,memphis,tn,Worker killed in fall from a cherry picker.,unknown,unknown
5/20/2014,fort lauderdale,fl,Worker killed in fall from catwalk at construction site.,unknown,unknown
5/20/2014,coamo,pr,Worker killed in fall from lift basket.,unknown,unknown
5/20/2014,versailles,oh,Worker died from fall into a dough extruder machine.,unknown,unknown
5/20/2014,san mateo,ca,Worker killed after falling from top of a wall.,unknown,unknown
5/20/2014,dexter,ia,Worker killed in fall from man basket.,unknown,unknown
5/20/2014,kaukauna,wi,Worker struck and killed by falling tree limb.,unknown,unknown
5/20/2014,decatur,tx,Worker was struck and killed by a forklift.,unknown,unknown
5/19/2014,arlington,va,Worker crushed and killed when the excavator he was operating fell over. ,unknown,unknown
5/19/2014,saukville,wi,Four workers hospitalized for burns after being sprayed with molten metal.,unknown,unknown
5/19/2014,chicago heights,il,Crane operator was struck and killed by payload while tranfering it from one cart to another.,unknown,unknown
5/19/2014,sonyea,ny,Four workers hospitalized after being exposed to smoke from overheated AC unit fan motor.,unknown,unknown
5/18/2014,riverside,ca,Worker killed when the train bridge he was working on collapsed.,unknown,unknown
5/17/2014,boonville,ca,Worker struck and killed by a tree limb.,unknown,unknown
5/17/2014,austin,tx,Worker killed in fall from rooftop.,unknown,unknown
5/17/2014,sparta,wi,Worker struck and killed by a falling tree.,unknown,unknown
5/17/2014,carrollton,ky,Worker killed when falling door knocked him into a cement plant mixer.,unknown,unknown
5/17/2014,gregory,sd,Postal carrier was killed in a motor vehicle collision.,unknown,unknown
5/16/2014,clewiston,fl,Worker crushed and killed when vibratory roller overturned.,unknown,unknown
5/16/2014,gastonia,nc, Worker killed in fall through mezzanine opening.,unknown,unknown
5/15/2014,knoxville,tn,Workes were conducting blast furnace operations when an explosion ocurred. Six workers were hospitalized for third degree internal and external burns.,unknown,unknown
5/15/2014,bill,wy,Worker struck and killed by trailer hitch.,unknown,unknown
5/15/2014,oakdale,ny,Worker killed in fall from ladder.,unknown,unknown
5/14/2014,winchester,ky,Worker was killed in fall from oil tanker truck.,unknown,unknown
5/14/2014,caddo,tx,Worker struck and killed by truck.,unknown,unknown
5/14/2014,houston,tx,Worker died after being pinned between 18-wheeler trailer and loading dock.,unknown,unknown
5/13/2014,mountain brook,al,Worker crushed and killed by falling safe.,unknown,unknown
5/13/2014,llc merritt island,fl,Worker was struck and killed by a tree limb. ,unknown,unknown
5/12/2014,bradyville,tn,Worker struck and killed by a felled tree.,unknown,unknown
5/12/2014,mcdonough,ga,Warehouse worker killed in fall from scaffolding.,unknown,unknown
5/12/2014,minot,nd,Worker installing plywood sheathing killed in fall from a multi-story roof.  ,unknown,unknown
5/12/2014,new philadelphia,oh,Worker performing welding operations was killed in an oil tank explosion.,unknown,unknown
5/11/2014,el paso,tx,Two workers assembling a crane struck and killed by a motor vehicle.,unknown,unknown
5/11/2014,toughkenamon,pa,Worker killed in fall through a roof skylight.,unknown,unknown
5/11/2014,seattle,wa,Worker exposed to aluminum dust died from respiratory disease.,unknown,unknown
5/10/2014,zeeland,mi,Worker cleaning conveyor was killed when glove became caught in the equipment.,unknown,unknown
5/9/2014,indianapolis,in,Two workers  struck and killed by motor vehicle while picking up highway warning cones.,unknown,unknown
5/8/2014,cotulla,tx,Worker struck and killed by motor vehicle.,unknown,unknown
5/8/2014,lynchburg,va,Worker struck and killed by metal shard.,unknown,unknown
5/8/2014,mobile,al,Worker struck and killed by fire extinguisher that discharged during inspection.,unknown,unknown
5/7/2014,cape girardeau,mo,Worker killed in fall down stairs. ,unknown,unknown
5/7/2014,orlando,fl,Worker killed in fall from man basket while erecting a sign. ,unknown,unknown
5/6/2014,ardmore,ok,Worker performing reroofing was killed in fall through roof.  ,unknown,unknown
5/6/2014,shawnee,ks,Worker killed in fall from moving golf cart.,unknown,unknown
5/6/2014,cumberland city,tn,Worker died when truck fell off an embankment.,unknown,unknown
5/6/2014,hopkinsville,ky,Worker was struck and killed by a bag of graphite that fell from a forklift. ,unknown,unknown
5/6/2014,corona,ca,One worker killed and another hospitalized when petroleum tank exploded during repairs.  ,unknown,unknown
5/5/2014,monahans,tx,Worker killed in a motor vehicle collision. ,unknown,unknown
5/5/2014,plymouth,nc,Worker struck and killed by a pressurized hydraulic line that burst.,unknown,unknown
5/5/2014,ursina,pa,Worker crushed and killed by manhole frame.,unknown,unknown
5/5/2014,sparrows point,md,Nine workers performing asbestos abatement were hospitalized after roof collapse.,unknown,unknown
5/5/2014,pensacola,fl,Worker was struck and killed by vehicle.  ,unknown,unknown
5/4/2014,spanaway,wa,Worker died from injuries after falling from a trailer truck cab.,unknown,unknown
5/4/2014,counce,tn,Worker crushed between trailers.,unknown,unknown
5/4/2014,providence,ri,Eight circus aerial performers hospitalized from fall when a carabiner failed.,unknown,unknown
5/4/2014,port angeles,wa,Worker drowned while diving for clams.,unknown,unknown
5/4/2014,clare,mi,Worker killed after his shirt became caught in a lathe.,unknown,unknown
5/3/2014,buhl,id,Worker killed when vehicle tipped over on top of him.,unknown,unknown
5/3/2014,ocala,fl,Roadway worker struck and killed by vehicle.,unknown,unknown
5/2/2014,keller,tx,Worker struck and killed by a truck backing up.,unknown,unknown
5/2/2014,hoover,al,Worker struck and killed by vehicle in road construction zone.,unknown,unknown
5/2/2014,charlotte,nc,Worker electrocuted when aerial lift contacted an overhead power line.,unknown,unknown
5/2/2014,orlando,fl,Worker struck and killed by dump truck.,unknown,unknown
5/2/2014,kermit,tx,Worker killed in a vehicular collision.,unknown,unknown
5/2/2014,robesonia,pa,Worker struck and killed by falling object while engaged in welding operations. ,unknown,unknown
5/1/2014,loco hills,nm,Worker servicing a well rig struck and killed by flooring when the cable supporting it broke. ,unknown,unknown
5/1/2014,sierra vista,az,Worker crushed between tow truck and trailer.,unknown,unknown
5/1/2014,makawao,hi,Worker died in fall from a zipline.,unknown,unknown
4/30/2014,orla,tx,Two workers killed when a sand separator exploded.,unknown,unknown
4/30/2014,lodi,ca,Worker killed after falling into auger.,unknown,unknown
4/30/2014,caldwell,id,Worker struck and killed by a piece of steel.,unknown,unknown
4/30/2014,cincinnati,oh,Worker operatiing in loading dock area killed after being pinned  between wall and dock plate.,unknown,unknown
4/29/2014,deputy,in,Worker struck and killed by log.,unknown,unknown
4/29/2014,cabo rojo,pr,Worker inside a boom truck bucket was killed when the truck overturned.,unknown,unknown
4/29/2014,gloucester city,nj,Worker crushed under a ship's equipment elevator.,unknown,unknown
4/29/2014,west palm beach,fl,Worker rearranging shelves died after fall from ladder.,unknown,unknown
4/29/2014,grass valley,ca,Worker killed in fall from scaffold.,unknown,unknown
4/29/2014,westley,ca,Worker killed when vehicle rolled down embankment.,unknown,unknown
4/29/2014,houston,tx,Worker died in fall from pipe rack.,unknown,unknown
4/28/2014,dubuque,ia,Worker killed when dump truck rolled over.,unknown,unknown
4/28/2014,hialeah gardens,fl,Worker crushed and kille by wood stock pile.,unknown,unknown
4/28/2014,surf city,nc,Worker killed when trackhoe flipped over.,unknown,unknown
4/28/2014,coronado,ca,Diver drowned while conducting sea lion training. ,unknown,unknown
4/28/2014,tulsa,ok,Two workers struck and killed by vehicle in a construction work zone.,unknown,unknown
4/27/2014,houston,tx,Worker operating noodle making machine died after being trapped in tub.,unknown,unknown
4/26/2014,flat rock,nc,Worker killed in fall.,unknown,unknown
4/26/2014,corrigan,tx,Four workers hospitalized from exposure to explosion and fire.,unknown,unknown
4/25/2014,pecos,tx,Worker struck and killed by falling catwalk.,unknown,unknown
4/25/2014,sparks,nv,Worker killed when bulk container exploded during pressuring.,unknown,unknown
4/25/2014,parker,sd,Worker died after being pinned in skid steer loader.,unknown,unknown
4/25/2014,mayaguez,pr,Worker killed in fall from aerial lift after the basket was hit by a branch.,unknown,unknown
4/25/2014,yuba city,ca,Worker killed in a truck collision.,unknown,unknown
4/24/2014,campbellsville,ky,Worker killed in fall from ladder.,unknown,unknown
4/24/2014,proctorville,oh,Worker engulfed inside excavation.,unknown,unknown
4/24/2014,tolono,il,Worker struck and killed by train.,unknown,unknown
4/24/2014,dubuque,ia,Worker cleaning a conveyor belt was killed when his shirt sleeve got caught in the belt roller.,unknown,unknown
4/24/2014,morrilton,ar,Three workers hospitalized after rig was struck by lighting. ,unknown,unknown
4/24/2014,chicago,il,Worker struck and killed by vehicle.,unknown,unknown
4/23/2014,queensbury,ny,Worker killed in fall from tree.,unknown,unknown
4/23/2014,lexington,sc,Worker installing duct work killed in fall from ladder.,unknown,unknown
4/22/2014,edgewood,md,Worker crushed by riding lawn mower.,unknown,unknown
4/22/2014,point comfort,tx,Worker killed in fall from catwalk.,unknown,unknown
4/22/2014,weimar,tx,Three workers hospitalized when oil well separator exploded.,unknown,unknown
4/22/2014,lake powell,ut,Worker performing welding was killed in explosion.,unknown,unknown
4/22/2014,rockwood,tn,Worker killed after falling from scaffold.,unknown,unknown
4/21/2014,lakewood ranch,fl,Worker killed in fall from roof.,unknown,unknown
4/21/2014,south padre island,tx,Worker killed in fall through skywalk.,unknown,unknown
4/21/2014,fishers,in,Worker died in fall from ladder.,unknown,unknown
4/21/2014,clovis,nm,Worker crushed by wheel loader carrying bales of hay.,unknown,unknown
4/21/2014,honolulu,hi,Worker strukc and killed by wall panels.,unknown,unknown
4/21/2014,camden,oh,Worker crushed between tractor and concrete.,unknown,unknown
4/20/2014,hyden,ky,Worker died from E-Coli contamination after being sprayed by raw sewage from sewer line.,unknown,unknown
4/20/2014,rankin,tx,Worker caught and crushed in drilling machine.,unknown,unknown
4/18/2014,dumas,tx,Worker killed after being thrown from and struck by vehicle.,unknown,unknown
4/17/2014,norristown,pa,Worker killed in roof fall.,unknown,unknown
4/17/2014,alma,ks,Worker struck and killed by track hoe.,unknown,unknown
4/17/2014,corona,ca,Worker fatally crushed by a loader machine.,unknown,unknown
4/17/2014,bedford,tx,Employee killed in fall from roof.,unknown,unknown
4/17/2014,puyallup,wa,Worker killed by speeding vehicle.,unknown,unknown
4/17/2014,saint augustine,fl,Temporary worker killed in fall from sanitation truck.      ,unknown,unknown
4/17/2014,mesquite,tx,Worker installing ceiling tiles died in fall from scaffold.,unknown,unknown
4/16/2014,greeley,co,Employee killed in vehicle crash.,unknown,unknown
4/16/2014,ruth,mi,Worker killed in fall from a grain elevator catwalk.,unknown,unknown
4/16/2014,orlando,fl,Worker died after falling from roof.   ,unknown,unknown
4/16/2014,matthews,nc,Worker struck and killed by tree.,unknown,unknown
4/16/2014,mcewen,tn,Worker killed and three others injured in explosion that occurred during cartridge loading operations.,unknown,unknown
4/15/2014,pennington,al,Worker died after falling from catwalk.,unknown,unknown
4/14/2014,rensselaer,ny,Worker killed in fall from roof.,unknown,unknown
4/14/2014,new york,ny,Worker killed after falling from roof.,unknown,unknown
4/14/2014,perry,ok,Employee struck and killed by tractor.,unknown,unknown
